編號,車位類別,車位價格,車位面積平方公尺
RPUPMLSJOHMFFGL57CA,坡道平面,1250000,36.04
RPVPMLSJOHMFFGL67CA,坡道平面,0,36.04
RPVPMLSJOHMFFGL67CA,坡道平面,0,36.04
RPWNMLNKOHMFFGL17CA,坡道平面,1300000,31.77
RPOOMLNKOHMFFGL09CA,坡道平面,1200000,31.77
RPOOMLPKOHMFFGL66CA,坡道平面,0,30.20
RPOOMLPKOHMFFGL66CA,坡道平面,0,30.20
RPPOMLPKOHMFFGL76CA,坡道平面,0,30.20
RPOPMLQKOHMFFGL86CA,坡道平面,0,23.89
RPROMLNKOHMFFGL76CA,坡道平面,1100000,31.77
RPSOMLNKOHMFFGL86CA,坡道平面,1300000,31.77
RPXOMLNKOHMFFGL37CA,坡道平面,1100000,31.77
RPOPMLNKOHMFFGL56CA,坡道平面,1100000,31.77
RPTPMLNKOHMFFGL07CA,坡道平面,1100000,31.77
RPUNMLTKOHMFFGL57CA,坡道機械,0,17.48
RPVNMLTKOHMFFGL67CA,坡道機械,0,17.65
RPPNMLSLNHMFFGL96CA,坡道平面,0,33.09
RPPNMLSLNHMFFGL96CA,坡道平面,0,33.09
RPSNMLOLNHMFFFL76CA,坡道平面,0,
RPSNMLQLNHMFFFL96CA,坡道機械,0,
RPTNMLQKOHMFFCL76CA,一樓平面,0,
RPQOMLTKOHMFFCB48CA,坡道平面,0,23.14
RPTNMLTKOHMFFCB68CA,坡道平面,0,20.92
RPTSMLNKOHMFFCB58CA,坡道平面,0,32.40
RPQOMLQJOHMFFCB08CA,坡道平面,0,36.60
RPTSMLPJOHMFFCB68CA,坡道平面,0,22.67
RPPNMLPJOHMFFCB77CA,坡道平面,0,18.22
RPQNMLPJOHMFFCB87CA,坡道平面,0,33.07
RPQNMLPJOHMFFCB87CA,坡道平面,0,33.07
RPQPMLRJOHMFFCB28CA,坡道平面,0,
RPTNMLNJOHMFFCB97CA,坡道平面,0,
RPSSMLMJOHMFFCB28CA,坡道機械,600000,14.60
RPVTMLMJOHMFFCB68CA,坡道機械,0,
RPPSMLLMNHMFFCB08CA,坡道平面,0,21.41
RPPSMLLMNHMFFCB08CA,坡道平面,0,21.41
RPPSMLLJOHMFFCB87CA,升降機械,0,
RPUNMLKLOHMFFAB77CA,坡道平面,0,33.99
RPOOMLOLNHMFFBB67CA,坡道平面,0,24.59
RPOOMLOLNHMFFBB67CA,坡道平面,0,24.59
RPOOMLOLNHMFFBB67CA,坡道平面,0,24.59
RPQOMLOLNHMFFBB87CA,坡道平面,850000,23.72
RPTNMLMKOHMFFAB77CA,坡道機械,0,12.52
RPROMLQJOHMFFAB97CA,坡道平面,1200000,33.09
RPROMLQJOHMFFAB97CA,坡道平面,1200000,33.09
RPROMLQJOHMFFAB97CA,坡道平面,1200000,33.09
RPUOMLTJOHMFFAB58CA,坡道平面,0,
RPSNMLRLNHMFFAB18CA,坡道平面,1250000,28.84
RPSNMLLJOHMFFAB47CA,坡道平面,0,
RPVOMLPLNHMFFAB38CA,坡道平面,1400000,22.91
RPSPMLPLNHMFFAB18CA,坡道平面,0,25.05
RPOQMLPLNHMFFAB87CA,坡道機械,600000,
RPSNMLOLNHMFFCB08CA,坡道平面,0,
RPSNMLOLNHMFFCB08CA,坡道平面,0,
RPROMLOLNHMFFCB08CA,坡道平面,0,24.60
RPROMLOLNHMFFCB08CA,坡道平面,0,24.60
RPQQMLQLNHMFFCB38CA,坡道平面,0,32.40
RPRQMLQLNHMFFCB48CA,坡道平面,1300000,32.40
RPVOMLLMNHMFFCB28CA,坡道平面,0,
RPOQMLOLNHMFFCB97CA,坡道機械,0,
RPPQMLOLNHMFFCB08CA,坡道機械,0,13.88
RPPPMLQLNHMFFBB08CA,坡道機械,0,
RPQNMLSLNHMFFBB18CA,坡道機械,0,14.29
RPVNMLNJOHMFFBB08CA,坡道平面,1300000,23.48
RPPPMLPJOHMFFBB87CA,坡道平面,1300000,23.48
RPOOMLQJOHMFFBB77CA,坡道平面,0,
RPRPMLTJOHMFFBB48CA,坡道平面,1300000,33.51
RPTPMLTJOHMFFBB68CA,坡道平面,1300000,33.51
RPUPMLTJOHMFFBB78CA,坡道平面,1400000,33.51
RPVPMLTJOHMFFBB88CA,坡道平面,0,33.51
RPVPMLTJOHMFFBB88CA,坡道平面,0,33.51
RPXPMLTJOHMFFBB09CA,坡道平面,0,33.51
RPXPMLTJOHMFFBB09CA,坡道平面,0,33.51
RPPPMLRJOHMFFBB08CA,坡道平面,0,32.04
