鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
士林區,房地(土地+建物),臺北市士林區德行東路1~30號,23.07,住,,,1060401,土地2建物1車位0,一層，見使用執照,七層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0720420,123.16,3,2,2,有,無,49500000,401916,,0.0,0,,RPSOMLNLNHMFFEA18CA
士林區,房地(土地+建物)+車位,臺北市士林區承德路四段1巷1~30號,22.5,住,,,1060401,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040715,191.82999999999998,3,2,2,有,有,29600000,182189,坡道平面,39.79,1900000,,RPXOMLTKNHMFFEA56CA
士林區,房地(土地+建物)+車位,臺北市士林區環河北路三段91~120號,15.12,住,,,1060401,土地2建物1車位2,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930518,149.2,3,2,2,有,有,17000000,113941,坡道機械,39.1,0,含增建或未登記建物。,RPWOMLRKNHMFFEA88CA
士林區,房地(土地+建物),臺北市士林區中山北路七段1~30號,26.0,商,,,1060301,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0770314,146.31,3,2,2,有,有,30200000,206411,,0.0,0,含增建或未登記建物。,RPXOMLRKNHMFFEA98CA
北投區,房地(土地+建物),臺北市北投區公館路423巷8弄1~30號,46.95,住,,,1051201,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821229,147.53,3,2,2,有,有,21400000,145055,,0.0,0,共有人數2人。含增建或未登記建物。,RPPPMLRKNHMFFEA28CA
北投區,房地(土地+建物)+車位,臺北市北投區大業路451~480號,28.64,住,,,1060401,土地3建物1車位1,十八層，十九層，電梯樓梯間,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860111,250.95,4,2,4,有,有,37580000,149751,坡道平面,0.0,0,含增建或未登記建物。本案車位面積無法概算。,RPSNMLSKNHMFFEA48CA
士林區,土地,溪洲段三小段1~30地號,66.09,其他,,,1060501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3098900,46889,,0.0,0,,RPUNMLTKNHMFFEA78CA
北投區,房地(土地+建物)+車位,臺北市北投區大業路361~390號,17.42,住,,,1060201,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901101,144.91,3,2,2,有,有,20000000,138017,坡道平面,38.66,0,含增建或未登記建物。,RPUOMLSKNHMFFEA78CA
北投區,房地(土地+建物)+車位,臺北市北投區大興街31~60號,19.87,住,,,1060401,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011130,150.48000000000002,3,2,1,有,有,20000000,132908,坡道平面,35.15,0,含增建或未登記建物。內含獨立產權車位，未包含在棟數內。,RPVOMLSKNHMFFEA88CA
士林區,房地(土地+建物),臺北市士林區承德路四段80巷1~30號,27.32,住,,,1060401,土地9建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680618,88.51,2,2,1,有,無,11800000,133318,,0.0,0,含增建或未登記建物。,RPWOMLSKNHMFFEA98CA
北投區,房地(土地+建物),臺北市北投區尊賢街302巷1~30號,25.75,住,,,1060401,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650525,80.75,3,2,2,有,無,17000000,210526,,0.0,0,,RPTNMLMJOHMFFEA97CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段290巷7弄1~30號,54.15,住,,,1060401,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940803,208.75,4,2,2,有,有,42350000,202874,坡道平面,0.0,0,,RPUNMLMJOHMFFEA08CA
北投區,房地(土地+建物),臺北市北投區西安街一段313巷6弄1~30號,20.5,住,,,1060301,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610311,61.99,0,0,0,無,有,13600000,219390,,0.0,0,,RPVNMLMJOHMFFEA18CA
士林區,車位,臺北市士林區德行西路31~60號,0.09,工,,,1060401,土地0建物0車位2,地下二層,十三層,其他,停車空間,鋼筋混凝土造,0970502,70.61,0,0,0,有,有,5000000,,坡道平面,70.62,5000000,,RPTOMLLJOHMFFEA97CA
士林區,房地(土地+建物),臺北市士林區大亨路6巷1~30號,435.63,住,,,1060301,土地2建物1車位0,全,,透天厝,住家用,加強磚造,0550726,103.45,41,2,2,有,無,83000000,802320,,0.0,0,,RPXNMLRLNHMFFEA98CA
士林區,土地,平等段三小段721~750地號,2966.0,其他,,,1060401,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8620000,2906,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTPMLMJOHMFFEA18CA
士林區,房地(土地+建物),臺北市士林區天玉街31~60號,23.59,住,,,1060401,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720618,116.11,3,2,2,有,有,21880000,188442,,0.0,0,,RPTNMLNJOHMFFEA08CA
士林區,房地(土地+建物)+車位,臺北市士林區中山北路七段14巷1~30號,28.42,住,,,1060401,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660929,109.41,2,2,1,有,有,23680000,216434,坡道平面,0.0,0,,RPSOMLNJOHMFFEA08CA
士林區,土地,芝蘭段四小段121~150地號,1.42,住,,,1060401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1183826,833680,,0.0,0,向政府機關承購之案件。,RPWQMLPJOHMFFEA88CA
士林區,房地(土地+建物)+車位,臺北市士林區天玉街16巷1~30號,24.47,住,,,1060301,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060110,130.48000000000002,0,0,0,無,有,33800000,283892,升降機械,19.17,2200000,,RPQOMLTJOHMFFEA48CA
北投區,房地(土地+建物),臺北市北投區文化三路31~60號,39.11,住,,,1060401,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750312,123.07999999999998,3,2,2,有,有,12500000,101560,,0.0,0,,RPQOMLMKOHMFFEA87CA
士林區,車位,臺北市士林區忠義街121~150號,0.37,住,,,1060401,土地0建物0車位1,地下三層,十五層,其他,見使用執照,鋼筋混凝土造,0800514,45.61,0,0,0,有,有,2200000,,坡道平面,45.61,2200000,,RPPNMLRJOHMFFEA08CA
北投區,土地,溫泉段四小段481~510地號,4.06,住,,,1060501,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,246305,,0.0,0,,RPROMLNKOHMFFEA08CA
大安區,房地(土地+建物),臺北市大安區和平東路三段1巷72弄1~30號,19.94,住,,,1060301,土地1建物1車位0,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740522,102.91,3,2,1,有,有,20200000,196288,,0.0,0,內含獨立產權公設，未包含在棟數內。含增建或未登記建物。,RPRNMLTKNHMFFFA58CA
大安區,房地(土地+建物),臺北市大安區通化街190巷1~30號,41.16,住,,,1060401,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770122,124.85,3,2,2,有,無,18850000,150981,,0.0,0,,RPPOMLTKNHMFFFA48CA
大安區,房地(土地+建物),臺北市大安區瑞安街208巷31~60號,40.71,住,,,1060401,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750515,169.0,4,2,2,有,有,33700000,199408,,0.0,0,含增建或未登記建物。,RPQOMLTKNHMFFFA58CA
大安區,房地(土地+建物)+車位,臺北市大安區光復南路631~660號,7.17,商,,,1060401,土地4建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970627,84.53999999999999,1,1,1,有,有,27600000,326473,塔式車位,0.0,0,,RPPNMLMLNHMFFFA77CA
士林區,房地(土地+建物),臺北市士林區中山北路六段2巷23弄1~30號,31.05,住,,,1060501,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730524,112.45,3,1,2,有,無,11500000,102268,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLNLOHMFFEA08CA
北投區,房地(土地+建物),臺北市北投區中山路1~30號,4.97,其他,,,1060401,土地1建物1車位0,三層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0701231,35.79,0,0,0,無,有,3300000,92205,,0.0,0,,RPTNMLTLOHMFFEA88CA
士林區,房地(土地+建物),臺北市士林區忠誠路一段100巷15弄1~30號,25.41,住,,,1060401,土地2建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770711,120.96,3,1,1,有,有,28800000,238076,,0.0,0,,RPROMLQKOHMFFEA38CA
士林區,房地(土地+建物),臺北市士林區中山北路七段14巷65弄1~30號,27.88,住,,,1060301,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731107,105.46000000000001,3,2,2,有,有,11680000,110753,,0.0,0,,RPPQMLNJOHMFFEA97CA
士林區,房地(土地+建物)+車位,臺北市士林區社正路17巷1~30號,30.67,住,,,1060401,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040528,159.23,2,2,1,有,有,23750000,151421,升降機械,14.27,1800000,,RPPNMLMJOHMFFEA57CA
北投區,房地(土地+建物),臺北市北投區中央北路一段180巷1~30號,32.04,住,,,1060401,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700130,97.15,3,2,2,有,無,11000000,113227,,0.0,0,,RPWNMLLJOHMFFEA18CA
北投區,房地(土地+建物),臺北市北投區中央北路一段151~180號,6.82,商,,,1060401,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030904,69.43,4,2,2,有,有,14080000,202794,,0.0,0,含增建或未登記建物。,RPXOMLSKNHMFFEA09CA
北投區,房地(土地+建物),臺北市北投區西安街一段313巷1~30號,33.75,住,,,1060501,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680711,132.02,3,2,2,有,無,21280000,161188,,0.0,0,,RPQPMLSKNHMFFEA48CA
北投區,土地,桃源段五小段541~570地號,230.1,住,,,1060401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6980000,30335,,0.0,0,,RPSPMLSKNHMFFEA68CA
北投區,房地(土地+建物),臺北市北投區溫泉路銀光巷1~30號,22.18,其他,,,1060401,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740517,71.33,2,1,1,有,無,5500000,77106,,0.0,0,,RPSNMLTKNHMFFEA58CA
北投區,房地(土地+建物)+車位,臺北市北投區雙全街1~30號,14.19,商,,,1060401,土地2建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960518,153.51999999999998,3,2,2,有,有,17200000,112038,升降平面,39.78,0,,RPTNMLTKNHMFFEA68CA
北投區,房地(土地+建物),臺北市北投區公館路423巷1~30號,35.81,住,,,1060401,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820511,116.57,3,2,2,有,有,16800000,144119,,0.0,0,,RPWNMLTKNHMFFEA98CA
北投區,房地(土地+建物),臺北市北投區中央南路二段1~30號,7.73,工,,,1060401,土地1建物1車位0,十八層,十九層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1040828,48.480000000000004,1,1,1,有,有,6830000,140883,,0.0,0,,RPPOMLTKNHMFFEA38CA
北投區,房地(土地+建物),臺北市北投區石牌路一段39巷70弄1~30號,18.88,住,,,1060401,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610608,34.3,3,2,2,有,無,6000000,174927,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVOMLTKNHMFFEA98CA
北投區,房地(土地+建物),臺北市北投區中和街31~60號,4.71,商,,,1060501,土地1建物1車位0,四層,八層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0690821,32.5,0,0,1,無,有,3200000,98462,,0.0,0,親友、員工或其他特殊關係間之交易。,RPXNMLMLNHMFFEA48CA
士林區,房地(土地+建物),臺北市士林區士東路301~330號,28.01,住,,,1060301,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0670714,95.76,2,1,1,有,無,9650409,100777,,0.0,0,親友關係間之交易。,RPWNMLNLNHMFFEA48CA
松山區,房地(土地+建物),臺北市松山區南京東路五段23巷6弄1~30號,41.0,住,,,1060309,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630617,115.95,3,1,2,有,無,24500000,211298,,0.0,0,,RPWOMLTJOHMFFDA98CA
松山區,房地(土地+建物),臺北市松山區民生東路三段130巷18弄1~30號,20.67,住,,,1060413,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641127,79.42,3,2,1,有,無,16540000,208260,,0.0,0,,RPUOMLRJOHMFFDA58CA
松山區,房地(土地+建物),臺北市松山區民權東路三段103巷5弄1~30號,26.15,住,,,1060412,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0740326,104.75,3,1,1,有,有,16800000,160382,,0.0,0,陽台外推,RPWOMLMJOHMFFDA28CA
南港區,土地,中南段四小段511~540地號,48.0,住,,,1060124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,208333,,0.0,0,,RPTNMLOLNHMFFDA18CA
南港區,房地(土地+建物),臺北市南港區忠孝東路六段370巷1~30號,75.5,住,,,1060427,土地2建物2車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,198.57,3,2,2,有,無,38500000,193886,,0.0,0,,RPQNMLPLNHMFFDA97CA
松山區,房地(土地+建物),臺北市松山區南京東路五段31~60號,13.01,其他,,,1060327,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0690207,132.54,3,2,2,有,有,12000000,90539,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPPMLPLNHMFFDA08CA
松山區,房地(土地+建物),臺北市松山區八德路二段410巷91~120號,31.67,住,,,1060327,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0761203,141.97,4,2,2,有,無,28880000,203423,,0.0,0,含增建或未登記建物。,RPWOMLSKNHMFFDA88CA
信義區,房地(土地+建物),臺北市信義區福德街268巷30弄1~30號,30.77,住,,,1060422,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,114.52,3,2,2,有,無,15300000,133601,,0.0,0,,RPQOMLTKNHMFFDA38CA
松山區,房地(土地+建物),臺北市松山區民權東路三段106巷3弄1~30號,31.8,住,,,1060422,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680109,112.3,3,2,2,有,無,17360000,154586,,0.0,0,含增建或未登記建物。,RPQPMLTKNHMFFDA48CA
南港區,房地(土地+建物),臺北市南港區重陽路292巷27弄1~30號,55.0,住,,,1060409,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0560708,74.62,4,3,2,有,無,20800000,278746,,0.0,0,含增建或未登記建物。,RPVPMLTKNHMFFDA98CA
松山區,房地(土地+建物),臺北市松山區光復南路58巷31~60號,24.0,住,,,1060325,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,71.3,3,1,1,有,無,7547400,105854,,0.0,0,二等親間自用增值 稅買賣，以公告現值 為買賣價,RPVOMLMLNHMFFDA28CA
中山區,房地(土地+建物)+車位,臺北市中山區南京東路三段48巷31~60號,30.74,住,,,1060411,土地1建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930330,259.72,4,2,2,有,有,65000000,250270,坡道平面,71.44,0,,RPSQMLOKOHMFFCA28CA
大同區,房地(土地+建物),臺北市大同區大龍街87巷1~30號,4.71,住,,,1060425,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0540503,9.12,0,0,1,無,無,500000,54825,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLNKOHMFFBA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路363巷67弄1~30號,15.23,商,,,1060326,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0930615,95.87,3,2,2,有,有,21880000,228226,塔式車位,0.0,0,共有人數2人。含增建或未登記建物。本案車位面積無法概算。,RPQPMLSKNHMFFCA28CA
中山區,房地(土地+建物),臺北市中山區長春路258巷31~60號,8.63,住,,,1060416,土地1建物1車位0,四層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860925,29.270000000000003,1,1,1,有,有,6200000,211821,,0.0,0,含增建或未登記建物。,RPPNMLTKNHMFFCA08CA
中山區,房地(土地+建物),臺北市中山區新生北路二段61~90號,4.82,商,,,1060502,土地0建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0861115,51.82,1,1,1,有,有,8500000,164029,,0.0,0,,RPRNMLTKNHMFFCA28CA
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路五段450巷21弄1~30號,38.51,住,,,1060424,土地1建物1車位2,十一層，十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880731,209.51,3,2,2,有,有,38000000,181376,坡道平面,0.0,0,含增建或未登記建物。本案車位面積無法概算。,RPSOMLSKNHMFFCA38CA
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段189巷91~120號,36.61,住,,,1060312,土地2建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840830,90.13999999999999,3,2,1,有,無,12600000,139783,坡道平面,0.0,0,含增建或未登記建物。內含獨立產權車位，未包含在棟數內。本案車位面積無法概算。,RPWOMLSKNHMFFCA78CA
中山區,房地(土地+建物)+車位,臺北市中山區明水路475巷1~30號,21.22,住,,,1060409,土地1建物1車位1,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870122,104.18,2,2,1,有,有,21250000,203954,坡道平面,0.0,0,含增建或未登記建物。本案車位面積無法概算。內含獨立產權車位，未包含在棟數內。,RPXOMLSKNHMFFCA88CA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段191巷62弄1~30號,68.75,住,,,1060415,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971106,177.36,2,2,2,有,有,33000000,186062,坡道平面,31.04,0,含增建或未登記建物。,RPOPMLSKNHMFFCA08CA
內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路363巷61~90號,104.87,住,,,1060407,土地1建物1車位1,全,四層,透天厝,見使用執照,鋼筋混凝土造,0890510,232.94,5,3,4,有,有,48680000,208981,坡道平面,0.0,0,,RPUOMLLJOHMFFCA87CA
中山區,車位,臺北市中山區林森北路121~150號,0.44,商,,,1060505,土地0建物0車位1,一層，騎樓,十五層,其他,商業用,鋼筋混凝土造,0971215,1.5,0,0,0,有,有,800000,,升降機械,7.1,800000,,RPXRMLQLNHMFFCA09CA
內湖區,房地(土地+建物),臺北市內湖區內湖路三段191巷31~60號,18.2,住,,,1060329,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680605,73.29,3,2,1,有,無,9460000,129076,,0.0,0,共有人數2人。含增建或未登記建物。,RPPRMLTKNHMFFCA48CA
中山區,房地(土地+建物),臺北市中山區遼寧街211~240號,18.51,住,,,1060331,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0750609,98.44999999999999,3,2,1,有,有,18450000,187405,,0.0,0,,RPXPMLQLNHMFFCA88CA
中山區,房地(土地+建物),臺北市中山區龍江路241~270號,36.68,住,,,1060424,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710506,179.18,3,2,1,有,有,38800000,216542,,0.0,0,頂樓加蓋,RPUPMLMJOHMFFCA08CA
中山區,房地(土地+建物)+車位,臺北市中山區樂群二路181~210號,78.71,其他,,,1060310,土地1建物1車位2,九層,十一層,辦公商業大樓,見其他登記事項,見其他登記事項,1040310,458.13,0,0,0,無,有,111580000,280447,坡道平面,81.66,6000000,,RPRNMLMJOHMFFCA57CA
中山區,房地(土地+建物),臺北市中山區德惠街31~60號,2.93,商,,,1060421,土地1建物1車位0,十一層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0681219,27.11,1,1,1,有,有,3500000,129104,,0.0,0,,RPQPMLMJOHMFFCA67CA
內湖區,房地(土地+建物),臺北市內湖區星雲街168巷1~30號,16.27,住,,,1060328,土地1建物1車位0,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841116,107.85,2,1,1,有,有,17200000,159481,,0.0,0,,RPQOMLNJOHMFFCA67CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段1~30號,19.91,住,,,1060412,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060112,158.06,3,2,2,有,無,31860000,229392,升降機械,27.89,2000000,(1)102.12.30預售屋(2)新屋管委會尚未成立(3)車位總價200萬土地款130萬房屋款70萬,RPXOMLSKNHMFFAA68CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路四段1~30號,21.22,住,,,1060412,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060112,167.0,3,2,2,有,無,33860000,229027,升降機械,27.89,2000000,(1)102.12.30預售屋(2)新屋管委會尚未成立(3)車位總價200萬土地款130萬房屋款70萬,SPXOMLSKNHMFFAA78CA
中正區,建物,臺北市中正區汀州路一段218巷1~30號,0.0,,,,1060123,土地0建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,70.3,2,2,1,有,無,3800000,54054,,0.0,0,含增建或未登記建物。,RPPPMLSKNHMFFAA97CA
文山區,房地(土地+建物),臺北市文山區木新路二段43巷1~30號,6.86,住,,,1060404,土地1建物1車位0,地下一層,十一層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0830728,58.94,1,1,1,有,有,5700000,96709,,0.0,0,,RPPOMLTKNHMFFAA97CA
文山區,房地(土地+建物),臺北市文山區羅斯福路五段176巷3弄1~30號,35.5,住,,,1060417,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,101.7,3,2,2,有,無,15500000,152409,,0.0,0,含增建或未登記建物。,RPQOMLTKNHMFFAA08CA
文山區,房地(土地+建物),臺北市文山區下崙路28巷1~30號,98.0,住,,,1060325,土地1建物1車位0,全,二層,透天厝,住家用,磚造,,116.2,4,2,2,有,無,28800000,247849,,0.0,0,共有人數2人。含增建或未登記建物。,RPROMLTKNHMFFAA18CA
文山區,房地(土地+建物)+車位,臺北市文山區政大一街271~300號,40.38,住,,,1060406,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031113,124.37,2,2,1,有,有,16200000,130256,坡道平面,33.09,0,本棟有電梯。,RPSOMLTKNHMFFAA28CA
中正區,房地(土地+建物),臺北市中正區愛國西路48巷1~30號,45.0,商,,,1060430,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,,74.0,2,2,1,有,無,12000000,162162,,0.0,0,,RPSNMLMLNHMFFAA57CA
中正區,房地(土地+建物),臺北市中正區金門街12巷1~30號,51.62,住,,,1060505,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,129.68,3,2,2,有,無,34800000,268353,,0.0,0,,RPUOMLQLNHMFFAA28CA
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷1~30號,27.85,住,,,1060418,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020103,235.20999999999998,3,2,2,有,有,46880000,217660,坡道平面,41.33,4680000,,RPPNMLNJOHMFFAA27CA
萬華區,房地(土地+建物),臺北市萬華區環河南路一段61~90號,1.77,商,,,1060416,土地1建物1車位0,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0660829,21.92,1,1,1,有,有,2500000,114051,,0.0,0,含增建或未登記建物。,RPXOMLTKNHMFFBA88CA
大同區,房地(土地+建物)+車位,臺北市大同區華亭街1~30號,12.94,商,,,1060414,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971111,132.56,3,2,2,有,有,23800000,179541,升降機械,19.83,0,含增建或未登記建物。,RPXOMLSKNHMFFBA78CA
萬華區,房地(土地+建物),臺北市萬華區成都路61~90號,4.14,商,,,1060415,土地1建物1車位0,十二層,十三層,套房(1房1廳1衛),見使用執照,見使用執照,0911224,44.35,1,0,1,有,有,7080000,159639,,0.0,0,含增建或未登記建物。,RPPNMLTKNHMFFBA97CA
萬華區,房地(土地+建物),臺北市萬華區中華路二段504巷1~30號,17.51,住,,,1060512,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,63.09,2,1,1,有,有,9500000,150579,,0.0,0,,RPSNMLSKNHMFFBA18CA
中正區,車位,臺北市中正區廈門街121~150號,2.71,商,,,1060418,土地0建物0車位9,一層,十四層,其他,見其他登記事項,鋼筋混凝土造,0990825,27.849999999999998,0,0,0,有,有,7200000,,塔式車位,27.81,7200000,親友、員工或其他特殊關係間之交易。,RPUNMLSLOHMFFAA48CA
萬華區,房地(土地+建物),臺北市萬華區隆昌街46巷1~30號,93.0,商,,,1060327,土地2建物4車位0,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0680831,274.99,2,1,1,有,無,36000000,130914,,0.0,0,,RPSOMLMLNHMFFBA77CA
萬華區,房地(土地+建物),臺北市萬華區昆明街91~120號,0.39,商,,,1060320,土地1建物1車位0,四層,十四層,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0920122,29.53,1,1,1,有,有,3900000,132069,,0.0,0,含增建或未登記建物。本案建物坐落於另一租賃之土地。,RPPPMLMLNHMFFBA57CA
大同區,房地(土地+建物),臺北市大同區環河北路一段361~390號,30.22,其他,,,1060419,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731221,159.33999999999997,3,2,2,有,有,22500000,141207,,0.0,0,,RPUQMLMJOHMFFBA08CA
北投區,房地(土地+建物),臺北市北投區中和街507巷3弄1~30號,44.0,住,,,1060301,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640221,87.26,4,2,2,有,無,14500000,166170,,0.0,0,含增建或未登記建物-平台外移.空地加蓋之增建物.。,RPRNMLKLNHMFFEA77DA
南港區,房地(土地+建物)+車位,臺北市南港區重陽路125巷36弄1~30號,10.49,住,,,1060424,土地1建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970122,53.21,0,2,1,有,有,7730000,145273,坡道機械,0.0,0,,RPSNMLRLNHMFFDA48DA
