編號,車位類別,車位價格,車位面積平方公尺
RPSOMLTKOHMFFIF07CA,坡道平面,1600000,24.13
RPPPMLTKOHMFFIF86CA,坡道平面,1300000,46.15
RPQPMLTKOHMFFIF96CA,坡道平面,1100000,46.15
RPPOMLNKOHMFFIF78CA,坡道平面,0,38.49
RPOOMLLMNHMFFIF58CA,坡道平面,0,39.59
RPRNMLLMNHMFFBF18DA,坡道平面,1800000,33.40
RPTPMLRJOHMFFBF98DA,坡道機械,1200000,17.71
RPSOMLRJOHMFFBF78DA,坡道平面,1500000,32.99
RPORMLMJOHMFFBF18DA,坡道平面,1800000,25.09
RPWOMLOKOHMFFHF86CA,坡道平面,0,28.84
RPRPMLNJOHMFFHF88CA,升降平面,0,
RPWNMLMJOHMFFHF09CA,升降機械,1000000,15.53
RPSNMLRLNHMFFHF66CA,坡道平面,0,15.13
RPTNMLRLNHMFFHF76CA,升降機械,0,24.73
RPPPMLQLNHMFFGF98CA,坡道平面,0,34.17
RPTPMLQLNHMFFGF76CA,坡道平面,0,
RPXNMLMJOHMFFGF09CA,坡道平面,0,33.06
RPTPMLNKOHMFFGF09CA,升降平面,1900000,31.14
RPOOMLSLOHMFFGF09CA,坡道平面,0,31.53
RPOQMLQJOHMFFGF98DA,坡道平面,0,24.07
RPXOMLPJOHMFFGF96DA,坡道平面,0,36.03
RPQPMLLMNHMFFGF78DA,坡道平面,2000000,31.73
RPRPMLLMNHMFFGF88DA,坡道平面,2000000,31.73
RPTRMLRJOHMFFEF86DA,坡道平面,1450000,31.44
RPRNMLPJOHMFFCF48DA,坡道平面,1500000,33.45
RPQNMLQLNHMFFBF58EA,坡道平面,0,38.25
RPQNMLQLNHMFFBF58EA,坡道平面,0,38.25
RPVWMLOKOHMFFBF17EA,坡道平面,750000,12.38
RPUNMLOJPHMFFAF68EA,坡道平面,0,12.99
RPQNMLQLNHMFFAF48EA,坡道平面,0,30.80
RPQNMLQLNHMFFAF48EA,坡道平面,0,30.80
RPSNMLPJPHMFFGF56EA,升降平面,0,10.83
RPPOMLLMNHMFFHF78EA,升降機械,0,
RPSPMLSLOHMFFEF96EA,坡道平面,0,28.28
RPSPMLSLOHMFFEF96EA,坡道平面,0,28.28
RPQNMLNLNHMFFCF48CD,升降機械,0,11.12
RPWWMLTKOHMFFBF57CA,坡道平面,1750000,32.47
RPTONLTJOHMFFBF09CA,坡道機械,800000,16.41
RPQSMLMKOHMFFBF48CA,坡道平面,2400000,36.94
RPUQMLNKOHMFFBF78CA,坡道平面,0,26.93
RPSNMLPJOHMFFBF38CA,坡道平面,1300000,35.57
RPROMLQJOHMFFBF48CA,坡道平面,2050000,43.36
RPRPMLLMNHMFFBF28CA,坡道平面,0,47.53
RPQQMLLMNHMFFBF28CA,坡道平面,0,
RPWQMLNJOHMFFBF88CA,升降平面,0,44.47
RPWQMLNJOHMFFBF88CA,升降平面,0,40.98
RPWNMLMJOHMFFBF48CA,坡道平面,0,
RPORMLPLNHMFFBF48CA,坡道平面,0,
RPORMLPLNHMFFBF48CA,坡道平面,0,
RPORMLPLNHMFFBF48CA,坡道平面,0,
RPPRMLPLNHMFFBF58CA,坡道平面,0,
RPPNMLKMNHMFFBF77CA,坡道機械,0,
RPVNMLQLNHMFFAF78CA,升降機械,0,11.39
RPPPMLQLNHMFFAF38CA,坡道平面,1800000,28.12
RPXQMLQLNHMFFAF66CA,坡道平面,2050000,38.62
RPSRMLQLNHMFFAF88CA,坡道平面,0,38.09
RPSRMLQLNHMFFAF88CA,坡道平面,0,38.09
RPPRMLOKOHMFFAF38CA,坡道平面,2150000,38.72
RPUOMLMJOHMFFAF28CA,一樓平面,0,
RPTNMLMJOHMFFAF08CA,坡道平面,0,29.95
RPOPMLNJOHMFFEF28CA,坡道平面,0,17.93
RPPNMLKMNHMFFEF08CA,坡道平面,0,39.34
RPPQMLLJOHMFFEF28CA,坡道平面,1500000,36.85
RPQQMLLJOHMFFEF38CA,坡道平面,1500000,36.85
RPWQMLLJOHMFFEF98CA,坡道機械,650000,16.88
RPXQMLLJOHMFFEF09CA,坡道機械,650000,16.88
RPSQMLLLOHMFFEF78CA,坡道平面,1900000,36.64
RPSQMLLLOHMFFEF78CA,坡道平面,1900000,36.64
RPROMLRLOHMFFEF09CA,坡道平面,1250000,29.61
RPVPMLNLOHMFFEF56CA,坡道平面,0,29.61
RPVPMLNLOHMFFEF56CA,坡道平面,0,27.65
RPOQMLTKOHMFFEF09CA,坡道機械,0,21.48
RPWQMLOKOHMFFEF76CA,坡道平面,0,31.81
RPORMLOKOHMFFEF68CA,坡道平面,0,31.81
RPPQMLPKOHMFFEF78CA,坡道平面,1450000,31.45
RPQQMLPKOHMFFEF88CA,坡道平面,1250000,30.36
RPRQMLPKOHMFFEF98CA,坡道平面,1350000,30.36
RPTQMLPKOHMFFEF56CA,坡道平面,1350000,31.45
RPUQMLPKOHMFFEF66CA,坡道平面,1450000,31.45
RPXOMLQKOHMFFDF76CA,坡道機械,800000,21.89
RPSNMLOKOHMFFDF58CA,坡道平面,0,18.99
RPSNMLOKOHMFFDF58CA,坡道平面,0,18.99
RPUOMLMJOHMFFDF58CA,坡道平面,1900000,23.03
RPROMLLMNHMFFDF38CA,坡道平面,0,
RPOOMLOJPHMFFCF18CA,坡道平面,0,29.09
RPOOMLOJPHMFFCF18CA,坡道平面,0,29.09
RPOOMLOJPHMFFCF18CA,坡道平面,0,29.09
RPROMLLMNHMFFCF28CA,坡道機械,0,11.50
RPPOMLNJOHMFFCF08CA,坡道平面,0,23.73
RPOPMLRJOHMFFCF48CA,坡道平面,0,
RPXNMLTJOHMFFCF76CA,坡道平面,0,32.16
RPPNMLMJOHMFFCF87CA,坡道平面,0,24.92
RPPNMLMJOHMFFCF87CA,坡道平面,0,24.92
RPPNMLMJOHMFFCF87CA,坡道平面,0,24.92
RPVNMLMJOHMFFCF48CA,坡道平面,0,44.53
RPVNMLMJOHMFFCF48CA,坡道平面,0,44.53
RPQOMLMJOHMFFCF08CA,坡道平面,1800000,
RPUNMLQLNHMFFCF88CA,坡道平面,0,41.54
RPPSMLKLOHMFFBF28CA,坡道平面,0,41.43
RPPSMLKLOHMFFBF28CA,坡道平面,0,41.43
RPTNMLLMNHMFFCF38CA,坡道平面,2700000,35.78
RPVNMLLMNHMFFCF58CA,坡道平面,2800000,35.78
RPSNMLNJOHMFFCF28CA,坡道平面,0,34.84
RPTNMLNJOHMFFCF38CA,坡道平面,0,
RPUNMLNJOHMFFCF48CA,坡道機械,0,23.28
RPUNMLNKOHMFFCF58CA,坡道平面,2000000,31.77
RPVNMLNKOHMFFCF68CA,坡道平面,0,31.77
RPVNMLNKOHMFFCF68CA,坡道平面,0,31.77
RPXNMLNKOHMFFCF88CA,坡道平面,2100000,31.77
RPXOMLNKOHMFFCF98CA,坡道平面,1800000,29.80
RPOPMLNKOHMFFCF18CA,坡道平面,1800000,29.80
RPQPMLNKOHMFFCF38CA,坡道平面,2100000,31.77
RPRPMLNKOHMFFCF48CA,坡道平面,1900000,31.77
RPSPMLNKOHMFFCF58CA,坡道平面,1900000,31.77
RPTPMLNKOHMFFCF68CA,坡道平面,1800000,29.80
RPVPMLNKOHMFFCF88CA,坡道平面,1900000,31.77
RPWPMLNKOHMFFCF98CA,坡道平面,2000000,31.77
RPPPMLPKOHMFFCF48CA,坡道平面,0,38.96
RPWNMLNLOHMFFCF88CA,升降機械,0,31.39
RPXOMLTKOHMFFCF96CA,坡道平面,0,13.95
RPPRMLLJOHMFFDF28CA,坡道平面,2100000,27.22
RPPOMLNKOHMFFDF28CA,坡道平面,0,
RPWOMLQKOHMFFDF66CA,坡道平面,950000,36.95
RPXQMLOKOHMFFEF86CA,坡道平面,0,31.81
RPVRMLQJOHMFFEF86CA,坡道平面,0,30.89
RPPRMLQKOHMFFEF98CA,坡道平面,0,35.33
RPPRMLQKOHMFFEF98CA,坡道平面,0,20.78
RPUOMLKLOHMFFEF68CA,坡道平面,0,7.50
RPTOMLMLOHMFFEF78CA,坡道平面,1450000,30.76
RPQQMLMKOHMFFAF18CA,坡道平面,0,26.43
RPTNMLTLNHMFFAF88CA,升降機械,0,12.91
RPWNMLLJOHMFFAF28CA,坡道平面,0,23.10
RPQNMLTLNHMFFBF68CA,坡道平面,0,30.14
RPQRMLQLNHMFFBF78CA,坡道機械,0,13.27
RPPNMLMJOHMFFBF77CA,坡道平面,0,35.04
RPPNMLMJOHMFFBF77CA,坡道平面,0,35.04
RPSOMLMJOHMFFBF18CA,坡道平面,2300000,38.80
RPWQMLLJOHMFFBF68CA,坡道平面,0,
RPSPMLQJOHMFFBF68CA,坡道平面,0,20.50
RPXUMLTKOHMFFBF47CA,坡道平面,1330000,19.21
RPOTMLOKOHMFFBF58CA,坡道平面,0,40.62
RPOTMLOKOHMFFBF58CA,坡道平面,0,40.62
RPTOMLTJOHMFFBF56EA,坡道平面,0,19.77
RPTOMLTJOHMFFBF56EA,坡道平面,0,19.77
RPOPMLMJOHMFFDF18DA,坡道平面,2000000,40.32
RPUOMLQLNHMFFDF56DA,坡道機械,0,20.41
RPUPMLQLNHMFFEF76DA,一樓平面,1400000,29.12
RPPNMLTLNHMFFEF98DA,坡道機械,600000,18.36
RPROMLMJOHMFFHF78DA,坡道平面,2500000,19.87
RPTNMLMJOHMFFIF98DA,坡道平面,0,29.70
RPUNMLLMNHMFFIF56DA,坡道平面,0,41.02
RPWNMLSLOHMFFGF17CA,一樓平面,0,
RPRPMLQKOHMFFGF56CA,升降機械,0,23.93
RPQNMLTKOHMFFGF56CA,坡道平面,0,29.83
RPXOMLLMNHMFFGF66CA,升降機械,0,11.45
RPQPMLSJOHMFFGF56CA,坡道平面,1900000,30.00
RPRPMLSJOHMFFGF66CA,坡道平面,2200000,32.09
RPWPMLSJOHMFFGF17CA,坡道平面,0,26.00
RPVOMLLMNHMFFHF56CA,坡道平面,1700000,42.18
RPSPMLLMNHMFFHF98CA,坡道平面,0,
RPSPMLLMNHMFFHF98CA,坡道平面,0,
RPTPMLLMNHMFFHF09CA,坡道平面,1800000,31.51
RPUPMLLMNHMFFHF56CA,坡道平面,1800000,31.51
RPVPMLLMNHMFFHF66CA,坡道平面,1800000,36.91
RPWPMLLMNHMFFHF76CA,坡道平面,1300000,
RPWPMLLMNHMFFHF76CA,坡道平面,1300000,
RPWPMLLMNHMFFHF76CA,坡道平面,1300000,
RPWPMLLMNHMFFHF76CA,坡道平面,1300000,
RPWPMLLMNHMFFHF76CA,坡道平面,1300000,
RPWPMLLMNHMFFHF76CA,坡道平面,1300000,
RPWPMLLMNHMFFHF76CA,坡道平面,1300000,
RPWPMLLMNHMFFHF76CA,坡道平面,1300000,
RPUNMLSLNHMFFHF96CA,坡道機械,1800000,23.90
RPPOMLLJOHMFFHF38CA,坡道平面,2550000,31.16
RPSQMLLMNHMFFHF09CA,升降平面,0,38.06
RPPNMLLMNHMFFHF48CA,坡道平面,0,33.75
RPPOMLNJOHMFFHF58CA,坡道平面,0,42.18
SPPOMLNJOHMFFHF68CA,坡道機械,0,21.09
TPPOMLNJOHMFFHF78CA,坡道機械,0,21.09
UPPOMLNJOHMFFHF88CA,坡道機械,0,21.09
WPPOMLNJOHMFFHF09CA,坡道機械,0,21.09
RPVOMLNJOHMFFHF56CA,坡道平面,0,26.55
RPSNMLOKOHMFFHF98CA,坡道平面,1500000,41.65
RPUNMLOKOHMFFHF56CA,坡道平面,2000000,41.65
RPUNMLOKOHMFFHF56CA,坡道平面,2000000,41.65
RPQRMLMJOHMFFBF38DA,坡道平面,1800000,35.80
RPTPMLNJOHMFFBF58DA,坡道平面,1800000,33.84
RPQNMLOJOHMFFBF18DA,坡道平面,1700000,33.84
RPRNMLOJOHMFFBF28DA,坡道平面,1750000,33.84
RPTNMLOJOHMFFBF48DA,坡道平面,1790000,33.84
RPUNMLOJOHMFFBF58DA,坡道平面,1300000,33.84
RPVNMLOJOHMFFBF68DA,坡道平面,1300000,33.84
RPVNMLOJOHMFFBF68DA,坡道平面,1300000,33.84
RPWNMLOJOHMFFBF78DA,坡道平面,1190000,33.84
RPXNMLOJOHMFFBF88DA,坡道平面,1680000,33.84
RPPOMLOJOHMFFBF18DA,坡道平面,1700000,33.84
RPROMLOJOHMFFBF38DA,坡道平面,1090000,33.84
RPSOMLOJOHMFFBF48DA,坡道平面,1250000,33.84
RPTOMLOJOHMFFBF58DA,坡道平面,1250000,33.84
RPUOMLOJOHMFFBF68DA,坡道平面,1650000,33.84
RPVOMLOJOHMFFBF78DA,坡道平面,1750000,33.84
RPWOMLOJOHMFFBF88DA,坡道平面,1700000,33.84
RPXOMLOJOHMFFBF98DA,坡道平面,1750000,33.84
RPPNMLLJOHMFFIF38CA,坡道平面,0,39.02
RPRNMLLJOHMFFIF58CA,坡道機械,0,17.44
RPUOMLTJOHMFFIF17CA,坡道平面,0,27.63
RPXOMLLLOHMFFIF86CA,一樓平面,0,22.72
RPQPMLLLOHMFFIF88CA,升降機械,0,23.58
RPRPMLLLOHMFFIF98CA,升降機械,0,23.58
RPSPMLLLOHMFFIF09CA,升降機械,0,23.58
RPQQMLLLOHMFFIF98CA,升降機械,0,23.58
RPPRMLMLOHMFFIF09CA,升降機械,0,23.58
RPVOMLPKOHMFFIF96CA,坡道平面,0,39.02
RPPQMLNLOHMFFIF09CA,坡道平面,0,32.72
RPROMLNJOHMFFIF88CA,坡道平面,0,40.51
RPROMLNJOHMFFIF88CA,坡道平面,0,34.77
RPVOMLQJOHMFFIF96CA,坡道平面,0,30.05
RPTPMLTKOHMFFIF27CA,坡道平面,0,33.19
RPOPMLOJOHMFFBF18DA,坡道平面,1800000,33.84
SPOPMLOJOHMFFBF28DA,坡道平面,1800000,33.84
RPPPMLOJOHMFFBF28DA,坡道平面,1190000,33.84
RPQPMLOJOHMFFBF38DA,坡道平面,1650000,33.84
RPRPMLOJOHMFFBF48DA,坡道平面,1350000,33.84
RPSPMLOJOHMFFBF58DA,坡道平面,1300000,33.84
RPTPMLOJOHMFFBF68DA,坡道平面,1850000,33.84
RPUPMLOJOHMFFBF78DA,坡道平面,1250000,33.84
RPQOMLOJOHMFFBF28DA,坡道平面,1090000,33.84
RPVPMLQLOHMFFHF17CA,坡道平面,1800000,33.18
RPWQMLSJOHMFFHF37CA,坡道平面,1900000,15.00
RPOOMLPJOHMFFHF68CA,坡道平面,0,
RPPOMLPJOHMFFHF78CA,坡道平面,0,
RPUOMLLJOHMFFHF88CA,坡道平面,1500000,47.60
RPQPMLLMNHMFFHF78CA,坡道平面,1900000,37.94
RPQOMLSJOHMFFGF09CA,坡道平面,0,
RPXPMLSJOHMFFGF27CA,坡道平面,1610000,28.65
RPXPMLSJOHMFFGF27CA,坡道平面,1850000,31.05
RPXPMLSJOHMFFGF27CA,坡道平面,1850000,31.05
RPXPMLSJOHMFFGF27CA,坡道平面,1850000,31.05
RPUPMLPJOHMFFGF66CA,坡道平面,2200000,31.05
RPSPMLLJOHMFFGF68CA,坡道平面,2000000,
RPXOMLQKOHMFFGF07CA,升降平面,0,31.11
RPTPMLNJOHMFFGF09DA,坡道平面,2400000,31.68
RPTOMLPJOHMFFGF56DA,坡道平面,1500000,33.75
RPTOMLPJOHMFFGF56DA,坡道平面,1500000,33.75
RPPOMLLJOHMFFEF18DA,坡道平面,1200000,36.52
RPQOMLLJOHMFFEF28DA,坡道平面,1400000,36.52
RPROMLLJOHMFFEF38DA,坡道平面,1200000,36.52
RPWOMLLJOHMFFEF88DA,坡道平面,1400000,36.52
RPOPMLLJOHMFFEF18DA,坡道平面,1100000,36.52
RPSPMLLJOHMFFEF58DA,坡道平面,1100000,36.52
RPTPMLLJOHMFFEF68DA,坡道平面,1400000,36.52
RPUPMLLJOHMFFEF78DA,坡道平面,1400000,36.52
RPWPMLLJOHMFFEF98DA,坡道平面,1200000,36.52
RPVOMLLJOHMFFBF58EA,坡道平面,0,35.01
RPRPMLLJOHMFFBF28EA,坡道平面,0,28.06
RPRPMLLJOHMFFBF28EA,坡道平面,0,28.06
RPRPMLLJOHMFFBF28EA,坡道平面,0,28.06
RPXNMLOJPHMFFEF76EA,坡道平面,0,41.25
RPOOMLOJPHMFFEF58EA,坡道平面,0,24.23
RPRNMLRJOHMFFBF48CA,坡道平面,0,29.88
RPQPMLSJOHMFFBF68CA,坡道平面,2000000,39.61
RPQNMLPJOHMFFBF18CA,坡道平面,900000,37.27
RPVRMLPJOHMFFBF09CA,坡道平面,2350000,39.26
RPTOMLQJOHMFFBF68CA,坡道平面,0,39.18
RPUOMLQJOHMFFBF78CA,坡道平面,2050000,43.36
RPVNMLLJOHMFFBF28CA,坡道平面,0,
RPVNMLLJOHMFFBF28CA,坡道平面,0,
RPWPMLNJOHMFFBF78CA,坡道平面,1600000,29.07
RPWPMLSJOHMFFAF56CA,升降機械,0,11.39
RPQNMLLJOHMFFEF08CA,坡道平面,0,32.84
RPUNMLNJOHMFFEF68CA,坡道平面,1150000,36.30
RPVNMLNJOHMFFEF78CA,坡道平面,1650000,36.30
RPWNMLNJOHMFFEF88CA,坡道平面,1650000,36.30
RPSQMLMJOHMFFEF68CA,坡道平面,1400000,29.46
RPTQMLLLOHMFFEF88CA,坡道平面,1800000,36.64
RPTQMLLLOHMFFEF88CA,坡道平面,1800000,36.64
RPUQMLLLOHMFFEF98CA,坡道平面,1170000,36.64
RPUQMLLLOHMFFEF98CA,坡道平面,1170000,36.64
RPROMLTKOHMFFEF56CA,坡道平面,1200000,21.77
RPROMLTKOHMFFEF56CA,坡道平面,1200000,21.77
RPTOMLLJOHMFFDF38CA,坡道平面,0,39.59
RPROMLNJOHMFFCF28CA,坡道平面,0,25.01
RPSOMLNJOHMFFCF38CA,坡道平面,0,25.97
RPVNMLNJOHMFFCF58CA,坡道平面,0,
